,w_init,trajectory,loss
381,1.6152211376592374,"[0.6526192587543296, 0.8800624463074821, 1.0516097314518535, 1.1725092695574413, 1.283517010320407, 1.3553372560781518, 1.37932895053761, 1.4086623230467274, 1.430568149291102, 1.4760411180655455, 1.4830093819350667, 1.4940536975570415, 1.5090760011387916, 1.511905261080979, 1.5154875654448332, 1.528850767022437, 1.5364867125314075, 1.539738020355029, 1.5589992641595487, 1.571608437883568, 1.5741539556598443, 1.580302517703175, 1.5761040494213012, 1.5775897551653568, 1.5881202913808823, 1.5948457556534918, 1.5960905582842067, 1.598081452775555, 1.5956094456862284, 1.5945355724413692, 1.605945498380049, 1.6059697515820124, 1.6051210824249682, 1.6049339027412968, 1.6152211376592374]","[10.67687432160994, 5.824100228065455, 4.334842102017533, 3.2826238381526975, 2.395541000003981, 1.2967724342153863, 1.5643496361783604, 0.9724466756009217, 1.8838378422560458, 1.0944197369491235, 1.4711713888515885, 0.8272598594240085, 0.9643567557096914, 0.8370109130494777, 0.7782458568759574, 1.3238347002237065, 0.9935200244228085, 1.149547096897042, 1.3125172357762727, 0.6511963205199386, 1.5758805808120373, 0.4708247483704197, 1.0393751080008014, 1.0879848192464954, 1.1304563322621135, 1.0146791048431965, 0.9446702439721574, 0.7975890947060627, 1.037148242924904, 1.4676362558619551, 0.980339123766361, 0.6791847648653719, 0.8746298545607623, 0.8818023319478288]"
382,,"[3.918013661309642, -13.400604052202336, 31371.93555819742, -1.4264923292282014e+21, 1.593347925602195e+104, -inf, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[777.6962453952133, 7205766.985848397, 7.458494900076753e+26, 3.7881643227719957e+126, inf, inf, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
383,1.6340856915401376,"[-2.368750198135025, 1.1729629453305863, 1.2890237640610107, 1.3564198889553654, 1.3911975860628552, 1.4208387241614313, 1.4421003444012819, 1.4619016870437092, 1.4715131316552408, 1.4938407805476361, 1.5080911221897204, 1.5187779035364923, 1.5315888726027715, 1.551784279587188, 1.5533570913485273, 1.5691752151416103, 1.578550597343197, 1.5732857099518998, 1.5859429754546366, 1.591019870231856, 1.6019725310923656, 1.6095754783630778, 1.6121889462578936, 1.6131683623894064, 1.6143158154511077, 1.6312111647981316, 1.6277469519607917, 1.6265312247603927, 1.6291315262800838, 1.6237575436110407, 1.6250828648879156, 1.6249807412248969, 1.621164234115365, 1.628087556802143, 1.6340856915401376]","[82.95545333140386, 3.290332824084258, 1.9253685897559538, 1.9861205825780928, 0.963763078407255, 1.1056535808597776, 1.546680616759752, 1.018608465387218, 1.529004881908797, 1.3678659426219175, 0.6893288054841095, 0.985052730103709, 1.172556184505134, 1.116769332835272, 1.2702036164359536, 1.10113359380626, 1.10514832282722, 1.0530244430617501, 0.8196729654852148, 0.9490502135873226, 1.2981565957008665, 0.9568216548912091, 1.1523516096870448, 0.5171367136191743, 1.2763221130562465, 0.7667756394830871, 0.9014556109096368, 0.8477495238999883, 1.165769693163481, 1.710676108666309, 1.029347539869307, 0.9622738892368604, 0.8576518747566451, 1.0382226411728135]"
384,1.6088423866088462,"[-2.018136785901161, -0.9733463166834732, -1.4433982881293463, -2.057196973530782, -0.9177614428727869, -1.3247829918405463, -2.096329303476048, -0.03564896689056284, 0.3509447621855341, 0.7496231153510927, 0.9610196400955868, 1.0643737327742893, 1.1496190808955626, 1.219001341002533, 1.2591029962656006, 1.3114670209641313, 1.3511126368484918, 1.393533349304639, 1.405333633195279, 1.4250423861066672, 1.4468231073490234, 1.4818733227183714, 1.4929172134249526, 1.4962394070455178, 1.5079118747916713, 1.532867395350169, 1.542752283958777, 1.5483772271018919, 1.5639961997904497, 1.571979315251358, 1.5805692268944773, 1.5861821427226062, 1.5919750571638234, 1.603093114794917, 1.6088423866088462]","[11.727215286009075, 49.125648083037504, 16.46166513669608, 15.373425104841779, 52.399139465053594, 28.89061556614916, 28.304323699677198, 37.313196041115745, 24.4899455087611, 8.54585709200727, 3.01583254930227, 2.7563107215663876, 2.0850555590840223, 1.7228328793169325, 1.3499938988359568, 1.3088043292839484, 2.0029436271950143, 0.8359196907492289, 1.3083920157189617, 1.268505373172941, 1.7571207533928392, 0.9253453708918897, 1.0342685098486912, 1.0457597856769731, 1.3181823499252066, 1.1254926139844676, 0.9988312439836762, 0.5720953521697552, 0.9849717926588295, 0.9235141720575061, 1.4331702617372661, 1.495264771717206, 0.8578132835393316, 1.0508666199758168]"
385,1.8583883529141125,"[-1.9026153298167046, -1.4650307033412457, -2.1084106810940235, -0.7838911744457728, -0.9413824847914222, -1.1389197863293907, -1.5872874660707894, -2.3454976298615415, 2.7672348083046323, 1.8620955258494971, 1.8618850834031546, 1.861745413544265, 1.8634203040335153, 1.8640765019658343, 1.8643223106099989, 1.8628871501330226, 1.861879374794013, 1.8612075682503546, 1.858377537649123, 1.8578580515575511, 1.8581687291690574, 1.8585712436199375, 1.858616906484885, 1.8573609441115064, 1.855313379036491, 1.8550083925224592, 1.8533818798856556, 1.8552716109938552, 1.854124898809427, 1.8547893702877916, 1.854681431110944, 1.8539990257619439, 1.85654307226842, 1.8587247944922651, 1.8583883529141125]","[3.1032484475727533, 14.905355150208155, 18.838455711281593, 38.0366304481444, 23.908724636078777, 27.788907842756746, 11.50502855051241, 107.5014742580113, 20.089793842747653, 0.9123645447516222, 0.8791813700430404, 0.9832225443568425, 0.6966188381256536, 0.8714960089515624, 0.7871395305986297, 0.7204195421801122, 1.6281979589988833, 1.6918359198325958, 1.1566743013809722, 0.95302148372849, 1.0646607536758492, 0.9174527760958306, 0.9034028922527259, 0.7372985132952822, 0.760420550432764, 0.8451723617280102, 1.29066482634959, 1.4667804814630057, 0.7833396189891453, 0.8702625349508911, 1.5250768645704345, 1.2637535701278375, 1.2646861106161202, 0.681818465114883]"
386,1.911572100994739,"[2.0013793063839422, 1.9859259169725012, 1.9877036613448624, 1.974802917851545, 1.9715336858615817, 1.968226075784394, 1.975449436889185, 1.978425435961461, 1.9704374808211993, 1.959754429548462, 1.9656605192914363, 1.953432939467831, 1.946961763277769, 1.9405696618923836, 1.946068413044436, 1.9458139982671097, 1.9404173628772423, 1.9369790706530527, 1.936300625912274, 1.9343712904813397, 1.9370625774167802, 1.9297790534135497, 1.9335415836297372, 1.934928056059428, 1.9375491500499207, 1.9288386698536626, 1.9268371068255268, 1.9254668950143705, 1.9224913426778008, 1.918841913384778, 1.9175860010897687, 1.9213309938586103, 1.921511102773687, 1.9167494604951436, 1.911572100994739]","[1.2573561060665384, 0.5309068335975495, 1.1775103300113305, 1.0417007446183828, 0.9245438777673727, 1.3152278812911773, 0.9925038123980816, 0.6466313889652932, 1.214251715794628, 1.050824146075338, 1.3299599895463936, 0.8506317638830312, 1.101853647545399, 0.9575312280296585, 0.5366984339480023, 1.0306845154539996, 1.0509586960678392, 0.9982409848423008, 1.130751262970689, 1.6838148288914256, 1.2429969740452083, 1.1022950647482312, 0.5044597668933585, 1.1037104045524546, 1.0448483052028383, 0.9532199581000682, 0.8382707273296145, 0.9934683072531992, 1.6004612893542567, 0.8484411065028967, 0.8877969904323509, 1.4413187653083268, 0.4421322032224891, 2.024182334779798]"
387,1.6199723112386957,"[-0.3441973805144576, -0.09337475215634565, 0.23796331053943254, 0.48474797114090423, 0.9148083470734271, 1.07811705943601, 1.1977099972434615, 1.2839639255688098, 1.3651064411916343, 1.4111276211540604, 1.4461154185935363, 1.4792483788036932, 1.4934875538331855, 1.5023340283469997, 1.504428777879899, 1.5197535936273878, 1.5356913417267228, 1.539855759052444, 1.550980992189209, 1.5481142824639973, 1.5507872146569541, 1.5526393835286305, 1.5447106552023724, 1.5532735417823986, 1.5624949517481734, 1.5744538944383066, 1.5782083530869797, 1.570831630171407, 1.5916920651224926, 1.5943738299996129, 1.5989006408205295, 1.5920537118205056, 1.5966369501787552, 1.6026455850898154, 1.6199723112386957]","[53.03424786659187, 36.5149951963772, 16.161674448048093, 21.98763057449564, 5.385926674756335, 4.025969078582921, 2.3471540907940645, 1.8658188190949552, 1.539281646454615, 1.5024582615452975, 1.4011431947593453, 0.9706803577245696, 0.8465680327095798, 1.2359391457167808, 1.1564260209983959, 0.6917691477771718, 1.4293015857628995, 0.6599440182333999, 1.3869014599501062, 1.0289232965958248, 0.6703447405965767, 1.011603492140622, 1.6062405574974867, 1.3355480306855225, 0.999046052416593, 1.5256285280403994, 0.7944145922242676, 1.837801010384116, 0.9974827581891196, 0.6348793169890861, 0.9212426960314762, 0.9769043329946068, 0.8276656914691962, 0.7325293575990777]"
388,,"[-3.54456449271124, 45.01814183697531, -9872249.605134845, 5.347143915401513e+33, -2.6825722986795553e+167, inf, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[2552.1899475187074, 7298096828.806107, 8.79805710261776e+41, 2.390683357418172e+202, inf, inf, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
389,1.6235251926947767,"[0.06812992488191671, 0.5936137149485138, 1.0127385399960456, 1.152188293542741, 1.2743819706462682, 1.306962667936994, 1.3514585064636564, 1.3995046430392897, 1.451393767988818, 1.4604618926098092, 1.482361017233699, 1.5018033014076386, 1.530507945454771, 1.541670807719867, 1.5542806820684987, 1.5659086177495143, 1.5683364563519695, 1.5759413068245607, 1.5776965652064703, 1.5855167942105945, 1.5882083694808984, 1.598856783177692, 1.6079765321657877, 1.6114952994946303, 1.618221688659554, 1.6146406800110007, 1.6222297066117337, 1.626058949609982, 1.62623696672768, 1.6267607314983272, 1.6238357054167374, 1.6221482113881107, 1.6245297500405362, 1.6226081545914537, 1.6235251926947767]","[41.59448259403397, 17.368387523697994, 3.6521332893877494, 3.24039505979643, 1.2570324857005992, 1.5145737996091897, 1.32965996091561, 1.972123819170091, 0.8123267319299712, 1.5006972032226398, 1.3812533468940453, 1.158225717221526, 0.8251694507608603, 1.2756855288637148, 1.6006105771597052, 1.3058064315904976, 0.9316431015433169, 0.837061809152479, 0.9952522228501032, 0.923301231264315, 0.9371736351150489, 1.3876740209735428, 1.5246905597017013, 0.5721738418428702, 1.0815091937175725, 1.0853455500638407, 1.054722379486267, 1.4777703429064801, 0.9519892267004537, 1.3097587198823275, 0.6368956717959461, 1.0279995306075702, 1.0332810592573776, 1.1550530051545784]"
390,1.6302441461429278,"[-2.3043186828505924, 1.142268997670205, 1.2194229633520863, 1.3448263349645857, 1.3875877226504902, 1.4232002952496738, 1.4763525825410715, 1.4855017920004958, 1.490368750459884, 1.5001977099256432, 1.5073594604120035, 1.5332114748958816, 1.546379696376565, 1.5460922167270121, 1.5492579548016032, 1.5509506724322, 1.545058242706517, 1.565034152602691, 1.5669505361954412, 1.5682000474797295, 1.5746348300372104, 1.5754714484468844, 1.5781953709563226, 1.5825760872501402, 1.5847912676819955, 1.5945483007914314, 1.5953637363868824, 1.5968324481197667, 1.6092045485538848, 1.6161824040847197, 1.6142782351569338, 1.616973285460612, 1.6259503014490984, 1.6273152480442488, 1.6302441461429278]","[72.04972534579434, 2.356632515931195, 3.610366734557266, 2.1997553321462613, 1.2218714713610148, 1.7975818711011078, 0.5688617211508183, 0.9411177251691729, 0.710116610736011, 1.2889681183587585, 1.2910012430691087, 1.1013639047595123, 1.2450390572389194, 1.2920050857926866, 0.8043299703067085, 0.810365393664387, 1.3079035847664895, 0.6759616708053706, 0.8161616745064337, 0.8425398174638148, 1.0835028716015442, 0.9467803023403747, 0.9831682056735168, 0.7882983719255788, 1.0117078132848616, 1.076714848955206, 0.975440198207753, 1.4311834167296194, 1.2498499083708765, 1.2111926679507843, 1.176959364485339, 0.8578895811150414, 1.2432973249984227, 1.1543350222105742]"
391,1.943624259101943,"[2.3888339580816815, 2.1943857107475795, 2.1481873302654595, 2.1139522113807487, 2.1056254837905013, 2.079422999187477, 2.0556044308980703, 2.042460734878545, 2.031406898576313, 2.0114045635388584, 1.9975342052876461, 1.9919846958705487, 1.990866075749872, 1.9845440480012784, 1.9824543271889832, 1.981888109980257, 1.9879030308090808, 1.985254178218655, 1.9766226806923843, 1.970624731006979, 1.9657049172143923, 1.9633073125427694, 1.9562565476684102, 1.949793367187731, 1.9478750779516347, 1.9483832807111865, 1.949605388048351, 1.950830362962095, 1.9456380270920597, 1.947012977500465, 1.9408644834015543, 1.9351451947841276, 1.9365849657861112, 1.9288780822151823, 1.943624259101943]","[3.1885726343406526, 1.6041212759819095, 1.2132048080691855, 1.1181765776417503, 1.300419533999487, 1.6273774854647038, 1.3857669416011198, 0.9799287844743086, 1.1410100515677535, 1.4642982079152747, 0.8627849290698701, 0.8982306107288319, 0.6971154198715453, 0.9295471449005083, 1.1440976545836625, 1.144762194832159, 1.105862314071867, 1.0780871481461187, 1.1667688284411568, 0.6823207765373481, 1.0133551300655868, 0.8318170238883462, 0.8350640969675683, 0.8717645972893148, 1.0156041238252649, 1.193540143650698, 0.6444116261323084, 1.015486026972823, 0.8804723471788379, 1.0986236661253457, 1.283846217770998, 0.7495853220903839, 1.600060997466766, 1.5952397562786333]"
392,1.6330646154121178,"[-1.6213489479418222, -2.2906722111566906, 1.1834448740786176, 1.2671980194632433, 1.2945990830792933, 1.3805211140601226, 1.409426583122287, 1.4170011421680246, 1.4264131044861565, 1.4386903354043261, 1.4598167155974173, 1.4743070715236986, 1.505292439007592, 1.514683702533115, 1.5324558661759617, 1.5425976655660496, 1.5572331403576647, 1.5608067771443015, 1.5635731147099847, 1.5659832072658064, 1.569402202380806, 1.5842809505315207, 1.5968428291922923, 1.6041445264264342, 1.605752665466048, 1.6107368462517644, 1.6192862500072267, 1.6152219465551378, 1.6113692976291334, 1.6155014975993198, 1.6167039173372582, 1.6175227116022626, 1.6269608865337017, 1.6315038140874956, 1.6330646154121178]","[7.771728224459139, 70.11062160951879, 2.3550375551125575, 1.1365809636779494, 2.0056332798250085, 0.9883649494842334, 1.0163994511984034, 0.6185007127600587, 1.1972299503773385, 1.4747117413066657, 1.3487071888336812, 2.196448087035757, 0.7368887032186724, 1.0912514924404155, 1.2164649859927232, 1.715079008066041, 0.5927546695546851, 1.0219928569835244, 0.9173889387947037, 0.8904496297605238, 1.4752582465766797, 1.6269829775097164, 1.441659464977189, 0.7288798954910263, 1.251047713638719, 1.1109199955588536, 1.153261608157756, 0.9659183969280839, 1.1714241685660278, 0.9381883763103397, 0.612005500111798, 1.211380229053436, 1.2814193303887558, 0.4276309229140183]"
393,,"[-3.779151904363971, 45.86582540884545, -13789459.997150663, 3.169194898479721e+34, -1.4318060057229566e+171, inf, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[2856.1232635478323, 10389028996.974543, 7.28358136287939e+42, 7.5627871482497e+206, inf, inf, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
394,1.6359232836635285,"[0.7474595957169683, 1.0008902746945518, 1.121369827132476, 1.2369868667462804, 1.3113697920797944, 1.3492691877769303, 1.414680596862354, 1.4532412140666013, 1.4607540099591398, 1.4956136956393928, 1.5094125549299002, 1.521604582607217, 1.5271095865465876, 1.5306993792733887, 1.5364717022823373, 1.5539876901978866, 1.5581329711359364, 1.5598673955870492, 1.5636839528481883, 1.5679075727973268, 1.558757361713015, 1.5657906876385794, 1.5642942245025138, 1.5793036989699725, 1.5825770997194388, 1.588621082926471, 1.5936859123623222, 1.5997356136886933, 1.5986727888905252, 1.6082505354170242, 1.6122938975033556, 1.6257826666333164, 1.6272494334613896, 1.6350762479129861, 1.6359232836635285]","[8.278974405663668, 4.06010873677591, 3.2680381548233877, 2.225526015268877, 1.3839655997556821, 1.8840743768376749, 1.5377833183452159, 1.648107610302999, 1.4315189037599678, 0.9310930210446479, 0.680390225754122, 1.4996837405161167, 1.0594566653479955, 0.8101737367100963, 1.4910648392534758, 0.7817565826248767, 1.4977716276749946, 0.8282580428336791, 1.187434837846159, 1.4237836518196174, 0.9608253070102564, 0.9321631401178652, 1.4165241830875255, 0.5786250074533652, 0.8420263363168139, 0.6811527880415595, 0.7463885006840303, 0.897011447882866, 0.81852513733892, 1.0451796449145025, 1.6025023046470435, 1.0797898186843373, 0.9358661233934524, 1.2220457980212234]"
395,1.8105373047918405,"[2.7507234314495106, 1.8110909961295747, 1.8113329305661179, 1.8121667257389409, 1.8123215161738009, 1.8126352754166604, 1.8131870631781248, 1.812971861644716, 1.8133336648442657, 1.8131237902434274, 1.8131875910742048, 1.8137903975905532, 1.8135237842690008, 1.81373298894095, 1.8135301511155646, 1.8138155661892705, 1.813751000725166, 1.8140075890647789, 1.813814981013693, 1.8135853225009726, 1.8137848603015134, 1.8134787636356746, 1.8130974677251324, 1.8126880814860356, 1.8123945335681206, 1.811908506584827, 1.8123012171412833, 1.811798264807141, 1.8117852818826952, 1.811440423321557, 1.8108538945690091, 1.8105756069142613, 1.8104868951185147, 1.810532361329073, 1.8105373047918405]","[23.3516083675985, 0.8741573672675396, 0.9080285494255286, 0.9919608994775776, 0.6503712628664134, 1.1275200426685121, 1.3678852516004143, 1.0068157942918388, 1.1761416571252903, 0.8022151285328457, 0.7468824422940111, 0.9198183338105335, 0.8673532170595121, 0.9090647680583838, 1.2774969627276709, 0.5334431842431893, 0.7966340995785266, 1.4829535944785952, 0.9217674294227625, 0.7450443291354039, 1.1949772159059777, 1.215802217346358, 1.0780428629046905, 0.9413028756913445, 0.936855446239836, 0.8058494451743126, 0.8958171229300677, 1.258982895397706, 1.1556384585705162, 1.7867004222302534, 0.6816497845386742, 1.173814620851425, 0.9428440644823934, 0.8503038416355524]"
396,1.631541670109028,"[-0.9518710075022865, -1.3854896058201482, -1.896708056110081, -1.6039188309794636, -2.2205363764725696, 1.2418850136165882, 1.2848121661554388, 1.331975492478284, 1.3669421670495336, 1.4173117222039595, 1.4322818399410024, 1.443882896828026, 1.4631937508592487, 1.4751035508630845, 1.4930793638705606, 1.5053548070756582, 1.523455538067005, 1.5258240364011648, 1.5396845433989097, 1.5404168597374015, 1.5457469916743254, 1.5509846071842812, 1.5589264930826032, 1.5696439823687012, 1.5781966990525393, 1.5778090903779036, 1.5870279514008165, 1.5856730922664781, 1.5974900308822393, 1.6085235052439657, 1.612510189525692, 1.6200456307686384, 1.6197590829799722, 1.6200633335757686, 1.631541670109028]","[50.91521217017234, 14.827647503415628, 2.265827715997363, 7.8020112086059275, 62.02702923140108, 1.485059447275814, 1.5398746666588436, 1.270310136457627, 1.8561378153451211, 0.7742882273065029, 1.185638717004672, 1.5266912828854318, 1.2741034894552778, 1.570040953501251, 0.5482189260568245, 0.9333319490022105, 0.9068225221084371, 1.07475053657812, 1.0754670730711955, 0.7445127267239364, 1.0442971997283685, 0.8554134714983258, 1.669470736620419, 0.9078070087730777, 1.1428651908932859, 1.293832889722501, 0.6789507305500269, 1.133845105429081, 1.2851266181023178, 0.7862185586051235, 1.2467550619527172, 1.276070819510154, 0.568365316604189, 1.0009859302152264]"
397,1.9081553912327822,"[1.9988664858091472, 2.0012729562488563, 1.9963550630254616, 1.988852644969538, 1.9869572577250965, 1.9782379344608838, 1.978957254024027, 1.971675543286056, 1.971148898441714, 1.962062694784896, 1.96002601920583, 1.9598915267424377, 1.9671737695547822, 1.965212460372167, 1.9649057800127265, 1.9622460148321412, 1.942950481034981, 1.9331787566380876, 1.9378325082230774, 1.9363809060034398, 1.936532965486583, 1.932865143902179, 1.9364283931496733, 1.934186243637515, 1.9273033895819929, 1.928130400977238, 1.92770068929547, 1.9184548816314388, 1.9119047203183064, 1.914123045268713, 1.9171679889762938, 1.9162287037394639, 1.9169907905221528, 1.9127143162849451, 1.9081553912327822]","[1.0918071693043399, 1.3690659331027166, 1.0955603762367716, 1.162216386229386, 0.6170560719741811, 1.0844120327918376, 0.90624212064539, 1.1414862942313837, 1.0606260548762527, 1.1274079823938552, 1.0549330270479873, 1.2596707455355867, 0.571236553090772, 0.8965620299567593, 0.7904736270301587, 1.718243543814681, 0.9615352820466306, 0.830231876324659, 0.7461668593767696, 0.7980458389735645, 1.168846780771898, 0.960383260860308, 1.3156564545053049, 0.93679961809038, 1.0449819335677344, 0.8103836790048208, 0.8564905677800279, 1.4615380802630435, 1.0602850211563817, 1.213771322624359, 0.9716542863877338, 1.1820192222375172, 0.8778502832793103, 0.9548516498610274]"
398,1.6168261603056662,"[0.08913182637702555, 0.5914128901338238, 0.9044441903937398, 1.0859994345856998, 1.1923952962346551, 1.2484851089348612, 1.3093306564903353, 1.3493323400848307, 1.3992485439271134, 1.4185948816595924, 1.4409380775193101, 1.4523337820980902, 1.4576266382874634, 1.467693684548045, 1.4801197575983247, 1.4948062649401983, 1.5158125505977627, 1.5384623843319525, 1.530171558935565, 1.5464538048528502, 1.5527707737440124, 1.5644342319178903, 1.5748427919765304, 1.5741436176001466, 1.567997349528388, 1.5768366574301003, 1.5852612298013085, 1.588127426903849, 1.5930787262816724, 1.6032827323765098, 1.619865213860859, 1.623590089693835, 1.6254744413811746, 1.6227736950925546, 1.6168261603056662]","[41.74123527264364, 13.67688127921277, 7.095730817769805, 3.227330967322407, 1.7349618775744677, 2.2111266909045426, 1.529201450649688, 1.1414720614642697, 1.6464498975793798, 1.4621519265678162, 0.9449865030785616, 0.5942367642404789, 1.1298317827076116, 0.9912692442898389, 1.1248451192128397, 1.500388948644374, 0.847352235507987, 0.5760144908764283, 0.9698971693236845, 1.3093253398572176, 0.9840524415718648, 0.8648984925066898, 0.5781289550875012, 1.2461303827000347, 0.8985442784575995, 1.2206238380202517, 1.086486595782192, 1.5615158296770395, 1.1308669157307165, 1.2316909997571523, 1.0742559212418505, 1.0150835920308092, 1.3639038208381309, 0.4053245326388456]"
399,1.6340529758782016,"[0.32761443969750914, 0.9432849446745744, 1.0939087600765993, 1.2512612511116965, 1.3234606454109892, 1.3617769940956044, 1.4085958110776005, 1.4449305520364555, 1.476658875997054, 1.4940442771381468, 1.507078959577897, 1.5068307427168572, 1.5206085387615451, 1.5219008777088918, 1.5389793197317645, 1.5434480607507008, 1.5538455578331443, 1.5654969965918457, 1.5682024402875845, 1.5953066072481743, 1.5886664052497155, 1.5957697625139282, 1.5975264893526666, 1.5983904671526685, 1.6018060270133985, 1.5986824981880723, 1.6037459781496022, 1.6131351291546965, 1.6160010833975746, 1.615838145984681, 1.6208018738577326, 1.6257843403110008, 1.6275455463859299, 1.6308541015706088, 1.6340529758782016]","[34.18234764606909, 4.358551404406228, 4.355681737604251, 2.0098455565134694, 2.2054450277040023, 1.3459767385757997, 1.6163101580651567, 0.8731867044437418, 0.8295431995361402, 1.4990054094292964, 0.9526929256167005, 1.063926638711894, 1.0279296946923915, 1.346975973955405, 0.8304669919501748, 1.0836634698825385, 0.875449358861413, 0.8613007962803325, 1.4040885163332661, 1.2582587425384792, 1.4349351496038618, 0.7418370879943316, 0.9629257670021237, 1.7251302234354953, 0.8014987900692293, 1.0329740180960187, 0.8915438083823254, 0.9237804128738588, 1.0570571326882692, 1.3307600713869168, 1.0652500071022033, 0.7529950059284674, 0.812500245892968, 1.3684001548340006]"
400,,"[3.6754745684940193, -5.338860076288193, 404.4218324258543, -558146430131.8729, 2.694159246250599e+57, -9.10516742438913e+285, inf, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[363.0632421648186, 36476.80571462264, 3756462423145272.5, 2.506225609171943e+70, inf, inf, inf, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
401,1.9343178031077397,"[2.4316871319891744, 2.192736343377054, 2.1280084003756587, 2.1071402545661067, 2.0966962022569398, 2.09978485427421, 2.0555541483401583, 2.0448357033698716, 2.0228226232749997, 2.0239058474817364, 2.001803143769238, 2.001793502345858, 1.9979264400525887, 1.994868699118412, 1.9856532119867467, 1.9772110737864361, 1.9750836294895784, 1.9687992225464606, 1.9728553171844798, 1.9749034013125846, 1.9774477079936914, 1.9706613379621971, 1.9714643072440599, 1.9673759042498622, 1.9617966522383996, 1.9638740807188297, 1.9556587029620525, 1.9479635651725942, 1.9439085502943552, 1.9345100143256166, 1.9287580033609177, 1.9325624086284428, 1.932445301869648, 1.9342516536000072, 1.9343178031077397]","[4.801106389948041, 1.7248447292166948, 1.1346809662613413, 1.5577498613506766, 1.289426532081795, 1.4159015202319274, 0.5714922487725437, 1.7085305285172945, 1.0634720821998687, 1.1382837325725588, 0.6144408576175603, 1.51786361794061, 0.9983473131613888, 1.1255108546919284, 0.8648345362730125, 0.9447838211062451, 0.9419968664150495, 0.6706672933696585, 0.8883601892642161, 1.1648137401822738, 0.8474290108943836, 1.2509533704118831, 0.8399082857933415, 0.9674291538873864, 0.8303352541023498, 1.0701140234656301, 1.2771259103221, 1.0904269103731292, 1.0475177685630324, 1.031092860891089, 1.5790821349733313, 0.6059388068904418, 0.808772414932145, 1.1509093212158945]"
402,,"[-3.741415467011408, 45.9872344074645, -8104552.357259847, 2.8759541625911626e+33, -9.449382262766466e+165, inf, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[2830.2230997108404, 6122418785.385086, 3.884720468895159e+41, 4.5293317087530525e+200, inf, inf, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
403,1.7099391367083272,"[1.6750980098503607, 1.6735536364525323, 1.6744238931239022, 1.6764996575296718, 1.6780105378002335, 1.6801022426161303, 1.6795922354556296, 1.6814138310288462, 1.6775891957659008, 1.6785388707465143, 1.6799645529639466, 1.6845293014709528, 1.6818020837904761, 1.6828126779512034, 1.6828646774901772, 1.6875063307635374, 1.6861817119329618, 1.688131331340711, 1.67956970919046, 1.679439038583467, 1.6813463373356876, 1.685516227493197, 1.6872269406426768, 1.6904823183877113, 1.6914464795836288, 1.6950124214113196, 1.6960047072165119, 1.6974846312508811, 1.6993598947466453, 1.7012373721400593, 1.7072431895979614, 1.706848073039797, 1.7056123450824574, 1.7075814834169032, 1.7099391367083272]","[0.901724491427469, 1.0868964613319634, 0.7926396912307876, 0.7114069955177864, 0.9028837959051474, 1.0571259495912435, 1.00855534996569, 1.2698264100536145, 1.303017174305953, 0.8895148512034114, 1.3794982785552343, 1.2710736518650854, 1.5382802820891641, 1.0294274982173242, 1.0784324754379009, 0.8912400187344426, 1.1714588349131634, 1.2996444654469637, 0.661803919359547, 1.2484056704217479, 1.0717226209903916, 1.3044901965119862, 0.703454557250245, 0.8191104338600645, 0.8480902091953009, 0.8825696607218909, 0.6493154905761702, 1.1462224261560248, 0.802561717668076, 1.3442540144816113, 1.079454957376327, 0.736744744096532, 0.9888803592864199, 0.9416559192531613]"
